Date,Year,Month,Month_Name,Location_encoded,Location_name,MinTemp,MaxTemp,Temp_avg,Rainfall,Evaporation,Sunshine,WindDir_avg,WindSpeed_max,WindSpeed_avg,Humidity_avg,Pressure_avg,Cloud_avg,RainToday,RISK_MM,RainTomorrow,activity_Surf,activity_Senderismo,activity_Buceo,activity_Kayak,activity_Ciclismo,activity_Camping 
2013-09-15,2013,9,September,1,Albany,11.3,14.5,13.35,31.4,4.4,1.6,SSE,39.98429165757619,18.5,82.0,1015.1,8.0,1,0.4,0,0,0,0,0,0,0
2013-09-16,2013,9,September,1,Albany,7.4,19.1,14.15,0.4,0.8,4.5,N,39.98429165757619,14.0,81.5,1006.1500000000001,7.5,0,21.6,1,0,0,0,0,0,0
2013-09-17,2013,9,September,1,Albany,7.0,15.5,12.85,21.6,4.6,9.2,SW,39.98429165757619,30.0,59.5,1013.2,5.5,1,0.0,0,0,0,0,0,0,0
2013-09-18,2013,9,September,1,Albany,11.4,18.1,15.6,0.0,2.4,6.2,NW,39.98429165757619,16.0,62.0,1003.95,7.0,0,5.6,1,0,1,0,0,0,0
2013-09-19,2013,9,September,1,Albany,9.9,20.0,17.45,5.6,4.0,8.0,NW,39.98429165757619,22.5,78.0,1008.5999999999999,4.0,1,0.2,0,0,0,0,0,0,0
2013-09-20,2013,9,September,1,Albany,12.6,18.0,15.65,0.2,2.4,6.3,NW,39.98429165757619,14.0,73.5,1006.8,5.5,0,7.4,1,0,1,0,0,0,0
2013-09-21,2013,9,September,1,Albany,7.7,21.1,17.65,7.4,4.2,8.8,N,39.98429165757619,15.0,60.5,1009.0,6.5,1,6.2,1,0,0,0,0,0,0
2013-09-22,2013,9,September,1,Albany,11.8,16.0,13.55,6.2,5.4,6.3,NW,39.98429165757619,12.0,74.5,996.3,7.0,1,11.2,1,0,0,0,0,0,0
2013-09-23,2013,9,September,1,Albany,11.3,19.2,16.55,11.2,4.0,5.6,NW,39.98429165757619,17.0,63.5,994.2,6.5,1,2.0,1,0,0,0,0,0,0
2013-09-24,2013,9,September,1,Albany,12.8,17.1,14.2,2.0,5.4,5.9,W,39.98429165757619,20.5,69.5,1001.65,7.0,1,10.2,1,0,0,0,0,0,0
2013-09-25,2013,9,September,1,Albany,8.4,17.8,14.25,10.2,7.8,10.0,WSW,39.98429165757619,26.0,64.0,1015.4000000000001,3.0,1,0.0,0,0,0,0,0,0,0
2013-09-26,2013,9,September,1,Albany,10.2,18.2,15.45,0.0,3.8,7.5,NW,39.98429165757619,30.0,67.5,1009.8499999999999,7.0,0,7.2,1,0,1,0,0,0,0
2013-09-27,2013,9,September,1,Albany,8.7,18.9,16.049999999999997,7.2,4.4,7.7,NW,39.98429165757619,14.0,67.5,1017.2,6.5,1,0.0,0,0,0,0,0,0,0
2013-09-28,2013,9,September,1,Albany,13.1,22.2,19.1,0.0,3.6,7.3,NNW,39.98429165757619,13.0,50.5,1009.05,6.5,0,3.6,1,0,1,0,0,0,0
2013-09-29,2013,9,September,1,Albany,11.3,14.5,12.95,3.6,6.0,0.6,NW,39.98429165757619,9.5,81.5,1007.05,8.0,1,19.4,1,0,0,0,0,0,0
2013-09-30,2013,9,September,1,Albany,7.5,14.1,12.4,19.4,2.8,9.2,SW,39.98429165757619,37.0,50.5,1014.85,4.0,1,0.6,0,0,0,0,0,0,0
2013-10-01,2013,10,October,1,Albany,9.6,19.2,16.35,0.6,3.4,5.0,NW,39.98429165757619,15.0,60.0,1017.55,6.0,0,0.0,0,0,1,0,0,0,0
2013-10-02,2013,10,October,1,Albany,11.0,18.2,16.35,0.0,3.4,10.3,WSW,39.98429165757619,9.5,65.5,1024.4499999999998,2.5,0,0.0,0,0,1,0,0,0,0
2013-10-03,2013,10,October,1,Albany,9.8,20.2,17.85,0.0,4.2,9.5,SSW,39.98429165757619,3.0,75.0,1015.3499999999999,1.0,0,0.0,0,0,1,0,0,0,0
2013-10-04,2013,10,October,1,Albany,12.8,18.4,17.4,0.0,4.0,7.7,WNW,39.98429165757619,23.0,77.5,1013.45,5.0,0,1.0,0,0,1,0,0,0,0
2013-10-05,2013,10,October,1,Albany,10.4,19.2,17.3,1.0,4.0,6.4,NNW,39.98429165757619,18.0,68.0,1011.25,1.5,0,4.2,1,0,1,0,0,0,0
2013-10-06,2013,10,October,1,Albany,8.3,22.9,17.4,4.2,3.4,10.0,N,39.98429165757619,17.5,69.5,1009.45,3.0,1,0.6,0,0,0,0,0,0,0
2013-10-07,2013,10,October,1,Albany,11.5,25.1,21.5,0.6,4.4,10.9,NNW,39.98429165757619,15.0,54.0,1009.35,4.5,0,0.0,0,0,1,0,0,0,0
2013-10-08,2013,10,October,1,Albany,13.8,19.4,16.5,0.0,4.0,5.7,WSW,39.98429165757619,12.5,79.0,1006.9,7.0,0,1.4,1,0,1,0,0,0,0
2013-10-09,2013,10,October,1,Albany,12.2,16.5,14.7,1.4,4.2,6.0,W,39.98429165757619,24.0,78.0,1014.05,7.5,1,1.0,0,0,0,0,0,0,0
2013-10-10,2013,10,October,1,Albany,9.6,19.5,17.15,1.0,6.0,10.7,NW,39.98429165757619,18.5,64.0,1019.95,1.5,0,0.0,0,0,1,0,0,0,0
2013-10-11,2013,10,October,1,Albany,12.6,18.5,15.95,0.0,4.0,5.3,WNW,39.98429165757619,22.5,64.5,1011.8499999999999,8.0,0,5.8,1,0,1,0,0,0,0
2013-10-12,2013,10,October,1,Albany,8.7,15.1,13.75,5.8,4.6,9.3,SW,39.98429165757619,30.0,60.0,1020.45,4.5,1,0.0,0,0,0,0,0,0,0
2013-10-13,2013,10,October,1,Albany,7.4,16.7,14.600000000000001,0.0,3.6,9.4,WSW,39.98429165757619,13.0,62.0,1027.25,3.5,0,0.0,0,0,1,0,0,0,0
2013-10-14,2013,10,October,1,Albany,7.6,23.2,15.75,0.0,3.8,10.8,SSW,39.98429165757619,13.0,71.5,1021.75,2.5,0,0.0,0,0,1,0,0,0,0
2013-10-15,2013,10,October,1,Albany,12.7,23.9,19.200000000000003,0.0,3.8,10.1,NW,39.98429165757619,25.0,69.0,1012.8,4.0,0,6.8,1,0,1,0,0,0,0
2013-10-16,2013,10,October,1,Albany,13.9,15.8,14.649999999999999,6.8,6.0,9.8,WSW,39.98429165757619,32.5,71.0,1017.95,6.5,1,0.0,0,0,0,0,0,0,0
2013-10-17,2013,10,October,1,Albany,7.9,21.5,17.2,0.0,4.2,12.2,NW,39.98429165757619,24.0,67.0,1015.9,1.0,0,0.0,0,0,1,0,0,0,0
2013-10-18,2013,10,October,1,Albany,14.0,20.8,18.15,0.0,7.0,6.6,NW,39.98429165757619,25.0,72.0,1010.9000000000001,7.0,0,8.8,1,0,1,0,0,0,0
2013-10-19,2013,10,October,1,Albany,11.5,14.0,12.0,8.8,2.2,7.15,S,39.98429165757619,13.0,90.0,1011.2,8.0,1,20.8,1,0,0,0,0,0,0
2013-10-20,2013,10,October,1,Albany,11.0,14.8,13.75,20.8,4.666666666666666,7.7,SSW,39.98429165757619,29.5,66.0,1020.15,5.5,1,0.6,0,0,0,0,0,0,0
2013-10-21,2013,10,October,1,Albany,11.8,14.3,13.15,0.6,7.133333333333333,8.25,S,39.98429165757619,13.0,67.5,1025.3000000000002,8.0,0,0.0,0,0,1,0,0,0,0
2013-10-22,2013,10,October,1,Albany,10.0,17.2,14.9,0.0,9.6,8.8,SW,39.98429165757619,8.5,58.0,1026.45,4.0,0,0.0,0,0,1,0,0,0,0
2013-10-23,2013,10,October,1,Albany,10.5,17.8,14.7,0.0,4.0,7.0,E,39.98429165757619,22.5,64.5,1027.85,7.0,0,0.0,0,0,1,0,0,0,0
2013-10-24,2013,10,October,1,Albany,13.8,19.4,17.4,0.0,6.1,5.2,ENE,39.98429165757619,28.0,62.5,1021.65,4.5,0,0.0,0,0,1,0,0,0,0
2013-10-25,2013,10,October,1,Albany,15.7,20.0,18.200000000000003,0.0,8.2,3.4000000000000004,E,39.98429165757619,28.0,76.0,1016.4,6.0,0,0.6,0,0,1,0,0,0,0
2013-10-26,2013,10,October,1,Albany,14.6,17.6,16.15,0.6,4.0,1.6,ESE,39.98429165757619,23.0,87.5,1022.55,8.0,0,2.2,1,0,0,0,0,0,0
2013-10-27,2013,10,October,1,Albany,13.8,18.1,16.2,2.2,3.8,7.7,SSE,39.98429165757619,15.0,85.0,1024.15,7.0,1,0.2,0,0,0,0,0,0,0
2013-10-28,2013,10,October,1,Albany,13.6,18.3,17.0,0.2,3.8,10.3,E,39.98429165757619,21.5,73.0,1025.35,4.0,0,0.0,0,0,1,0,0,0,0
2013-10-29,2013,10,October,1,Albany,12.5,20.8,18.299999999999997,0.0,3.8,11.5,E,39.98429165757619,21.5,73.0,1022.95,1.5,0,0.0,0,0,1,0,0,0,0
2013-10-30,2013,10,October,1,Albany,14.0,21.8,20.65,0.0,3.4,11.6,ENE,39.98429165757619,17.5,69.0,1015.45,3.0,0,0.0,0,0,1,0,0,0,0
2013-10-31,2013,10,October,1,Albany,16.1,20.5,19.0,0.0,7.2,6.9,WSW,39.98429165757619,26.0,75.0,1015.7,7.0,0,8.4,1,0,1,0,0,0,0
2013-11-01,2013,11,November,1,Albany,14.2,17.0,15.55,8.4,2.2,0.1,S,39.98429165757619,13.0,85.0,1020.95,8.0,1,0.0,0,0,0,0,0,0,0
2013-11-02,2013,11,November,1,Albany,14.7,18.4,16.9,0.0,3.6,9.2,E,39.98429165757619,20.5,60.5,1027.0,7.0,0,0.0,0,0,1,0,0,0,0
2013-11-03,2013,11,November,1,Albany,15.0,20.4,18.0,0.0,6.4,7.4,E,39.98429165757619,32.0,62.5,1023.3499999999999,7.0,0,0.4,0,0,1,0,0,0,0
2013-11-04,2013,11,November,1,Albany,16.0,25.8,22.5,0.4,4.4,3.4,NW,39.98429165757619,9.0,73.5,1012.8,6.0,0,0.8,0,0,1,0,0,0,0
2013-11-05,2013,11,November,1,Albany,16.1,18.0,16.85,0.8,4.6,5.5,SW,39.98429165757619,15.0,70.0,1016.75,6.5,0,11.0,1,0,1,0,0,0,0
2013-11-06,2013,11,November,1,Albany,14.1,16.4,15.05,11.0,3.4,0.0,SE,39.98429165757619,19.5,83.5,1019.3,8.0,1,1.8,1,0,0,0,0,0,0
2013-11-07,2013,11,November,1,Albany,13.5,17.4,16.25,1.8,2.0,6.3,ESE,39.98429165757619,21.5,60.5,1024.0,6.0,1,0.0,0,0,0,0,0,0,0
2013-11-08,2013,11,November,1,Albany,11.6,18.9,17.15,0.0,4.4,9.9,ENE,39.98429165757619,21.5,58.0,1022.9499999999999,4.0,0,0.0,0,0,1,0,0,0,0
2013-11-09,2013,11,November,1,Albany,10.7,20.3,18.85,0.0,4.0,11.9,NE,39.98429165757619,21.0,60.0,1022.55,1.0,0,0.0,0,0,1,0,0,0,0
2013-11-10,2013,11,November,1,Albany,15.0,22.2,20.299999999999997,0.0,7.8,13.0,ENE,39.98429165757619,24.0,57.0,1018.45,0.5,0,0.0,0,0,1,0,0,0,0
2013-11-11,2013,11,November,1,Albany,16.0,23.5,20.9,0.0,8.0,11.5,SE,39.98429165757619,17.0,69.0,1014.05,3.0,0,0.0,0,0,1,0,0,0,0
2013-11-12,2013,11,November,1,Albany,17.0,19.8,19.4,0.0,6.6,5.2,SW,39.98429165757619,15.5,77.0,1015.0,6.5,0,0.0,0,0,1,0,0,0,0
2013-11-13,2013,11,November,1,Albany,17.0,20.6,18.65,0.0,2.6,5.0,SW,39.98429165757619,12.0,83.0,1015.75,7.0,0,0.0,0,0,0,0,0,0,0
2013-11-14,2013,11,November,1,Albany,16.9,20.0,18.7,0.0,4.0,6.2,ESE,39.98429165757619,29.5,69.0,1021.05,6.0,0,0.0,0,0,1,0,0,0,0
2013-11-15,2013,11,November,1,Albany,16.3,21.5,19.6,0.0,5.6,12.6,E,39.98429165757619,27.0,59.0,1021.0,2.5,0,0.0,0,0,1,0,0,0,0
2013-11-16,2013,11,November,1,Albany,14.8,22.5,20.6,0.0,7.4,13.0,NE,39.98429165757619,24.0,68.0,1013.8499999999999,0.0,0,0.0,0,0,1,0,0,0,0
2013-11-17,2013,11,November,1,Albany,15.9,22.3,20.5,0.0,7.6,9.8,WSW,39.98429165757619,28.0,78.0,1009.45,4.5,0,0.2,0,0,1,0,0,0,0
2013-11-18,2013,11,November,1,Albany,14.3,16.9,15.4,0.2,6.6,4.8,SSE,39.98429165757619,31.0,62.5,1018.55,7.0,0,0.0,0,0,1,0,0,0,0
2013-11-19,2013,11,November,1,Albany,13.3,17.1,15.2,0.0,7.8,2.6,ESE,39.98429165757619,22.5,67.0,1021.0999999999999,8.0,0,0.8,0,0,1,0,0,0,0
2013-11-20,2013,11,November,1,Albany,12.6,19.5,16.4,0.8,7.4,6.3,E,39.98429165757619,31.0,59.0,1017.5,7.0,0,0.0,0,0,1,0,0,0,0
2013-11-21,2013,11,November,1,Albany,13.4,21.1,19.0,0.0,3.2,10.9,NE,39.98429165757619,23.0,51.5,1013.4,6.5,0,0.0,0,0,1,0,0,0,0
2013-11-22,2013,11,November,1,Albany,15.3,21.4,17.9,0.0,6.8,2.1,ENE,39.98429165757619,20.5,75.0,1011.7,6.5,0,6.8,1,0,1,0,0,0,0
2013-11-23,2013,11,November,1,Albany,15.7,22.5,20.75,6.8,3.2,12.3,NE,39.98429165757619,18.5,69.5,1006.7,1.5,1,0.0,0,0,0,0,0,0,0
2013-11-24,2013,11,November,1,Albany,16.8,22.2,19.6,0.0,6.4,7.1,WNW,39.98429165757619,18.5,63.5,1005.65,7.0,0,2.0,1,0,1,0,0,0,0
2013-11-25,2013,11,November,1,Albany,13.0,19.5,17.85,2.0,6.0,11.1,SSW,39.98429165757619,12.0,56.5,1013.2,4.0,1,0.0,0,0,0,0,0,0,0
2013-11-26,2013,11,November,1,Albany,11.1,20.6,19.2,0.0,4.0,11.3,N,39.98429165757619,14.0,56.5,1012.55,5.0,0,0.0,0,0,1,0,0,0,0
2013-11-27,2013,11,November,1,Albany,15.8,20.4,19.1,0.0,5.8,12.5,E,39.98429165757619,27.0,64.0,1013.45,5.5,0,0.0,0,0,1,0,0,0,0
2013-11-28,2013,11,November,1,Albany,15.8,23.4,19.6,0.0,7.8,9.0,NE,39.98429165757619,27.5,70.5,1010.4000000000001,4.5,0,0.0,0,0,1,0,0,0,0
2013-11-29,2013,11,November,1,Albany,16.5,30.3,21.55,0.0,6.8,9.8,N,39.98429165757619,6.5,64.0,1002.35,5.5,0,3.6,1,0,1,0,0,0,0
2013-11-30,2013,11,November,1,Albany,14.2,19.8,19.1,3.6,4.6,10.8,NW,39.98429165757619,26.0,64.0,1001.5999999999999,4.5,1,7.4,1,0,0,0,0,0,0
2013-12-01,2013,12,December,1,Albany,14.5,19.0,17.6,7.4,5.2,9.9,W,39.98429165757619,28.5,73.5,1013.85,4.5,1,0.0,0,0,0,0,0,0,0
2013-12-02,2013,12,December,1,Albany,13.2,19.6,18.0,0.0,6.0,9.4,NW,39.98429165757619,19.0,66.0,1015.05,5.5,0,0.6,0,0,1,0,0,0,0
2013-12-03,2013,12,December,1,Albany,11.6,17.5,16.6,0.6,5.6,9.0,SW,39.98429165757619,30.5,54.0,1020.3499999999999,5.0,0,0.2,0,0,1,0,0,0,0
2013-12-04,2013,12,December,1,Albany,14.5,18.5,16.35,0.2,4.6,3.5,SSE,39.98429165757619,19.5,58.5,1025.5,7.5,0,0.0,0,0,1,0,0,0,0
2013-12-05,2013,12,December,1,Albany,14.7,20.4,17.4,0.0,7.2,10.5,E,39.98429165757619,25.0,61.0,1020.3499999999999,4.0,0,0.0,0,0,1,0,0,0,0
2013-12-06,2013,12,December,1,Albany,15.8,25.4,20.700000000000003,0.0,6.8,6.6,ENE,39.98429165757619,9.5,65.5,1007.8,6.5,0,3.4,1,0,1,0,0,0,0
2013-12-07,2013,12,December,1,Albany,15.5,17.5,16.3,3.4,3.4,0.4,SSW,39.98429165757619,20.5,74.5,1011.05,8.0,1,0.9,0,0,0,0,0,0,0
2013-12-08,2013,12,December,1,Albany,13.2,18.3,16.45,0.9,3.8,1.0,NW,39.98429165757619,9.5,76.0,1016.75,7.5,0,0.0,0,0,1,0,0,0,0
2013-12-09,2013,12,December,1,Albany,14.8,20.0,17.35,0.0,3.4,5.6,SSW,39.98429165757619,15.0,62.0,1021.9,6.0,0,0.0,0,0,1,0,0,0,0
2013-12-10,2013,12,December,1,Albany,13.0,20.0,17.2,0.0,4.0,10.9,SSE,39.98429165757619,12.5,61.5,1021.5,3.0,0,0.0,0,0,1,0,0,0,0
2013-12-11,2013,12,December,1,Albany,15.5,21.1,18.299999999999997,0.0,5.4,11.1,SE,39.98429165757619,22.5,63.0,1020.75,2.5,0,0.0,0,0,1,0,0,0,0
2013-12-12,2013,12,December,1,Albany,15.4,22.1,18.95,0.0,6.2,11.0,E,39.98429165757619,17.5,69.0,1018.3,4.5,0,0.0,0,0,1,0,0,0,0
2013-12-13,2013,12,December,1,Albany,16.5,22.6,21.2,0.0,7.8,11.5,E,39.98429165757619,24.5,67.0,1017.6500000000001,0.5,0,0.0,0,0,1,0,0,0,0
2013-12-14,2013,12,December,1,Albany,16.5,22.7,22.200000000000003,0.0,6.6,13.0,ESE,39.98429165757619,22.0,70.5,1013.7,1.5,0,0.0,0,0,1,0,0,0,0
2013-12-15,2013,12,December,1,Albany,16.8,22.8,21.15,0.0,7.2,9.9,WSW,39.98429165757619,15.0,83.5,1012.5,4.5,0,0.0,0,0,0,0,0,0,0
2013-12-16,2013,12,December,1,Albany,17.8,22.1,18.85,0.0,5.6,2.9,SE,39.98429165757619,19.5,80.5,1014.0999999999999,8.0,0,0.0,0,0,0,0,0,0,0
2013-12-17,2013,12,December,1,Albany,16.5,23.6,20.65,0.0,4.4,5.7,SW,39.98429165757619,16.0,84.5,1006.0,7.0,0,0.0,0,0,0,0,0,0,0
2013-12-18,2013,12,December,1,Albany,17.4,20.7,19.35,0.0,7.0,1.6,S,39.98429165757619,15.0,69.5,1014.85,7.5,0,0.0,0,0,1,0,0,0,0
2013-12-19,2013,12,December,1,Albany,17.7,19.1,18.3,0.0,3.4,1.4,SE,39.98429165757619,22.0,74.0,1018.8,7.5,0,36.4,1,0,1,0,0,0,0
2013-12-20,2013,12,December,1,Albany,14.0,19.2,17.25,36.4,5.2,6.0,ESE,39.98429165757619,21.5,66.5,1023.95,5.5,1,2.2,1,0,0,0,0,0,0
2013-12-21,2013,12,December,1,Albany,14.0,19.8,18.15,2.2,5.6,10.4,ESE,39.98429165757619,17.0,59.5,1023.6,5.5,1,0.0,0,0,0,0,0,0,0
2013-12-22,2013,12,December,1,Albany,12.1,21.5,19.45,0.0,6.2,12.2,NE,39.98429165757619,15.0,53.5,1019.7,1.0,0,0.0,0,0,1,0,0,0,0
2013-12-23,2013,12,December,1,Albany,11.7,23.9,21.05,0.0,7.8,12.6,SSE,39.98429165757619,13.0,58.5,1015.95,3.5,0,0.0,0,0,1,0,0,0,0
2013-12-24,2013,12,December,1,Albany,14.8,26.3,22.4,0.0,5.4,9.1,WSW,39.98429165757619,29.5,60.5,1008.8,4.5,0,0.0,0,0,1,0,0,0,0
2013-12-25,2013,12,December,1,Albany,13.9,21.0,18.9,0.0,6.6,10.7,ESE,39.98429165757619,20.5,73.5,1013.5,5.5,0,0.0,0,0,1,0,0,0,0
2013-12-26,2013,12,December,1,Albany,14.3,22.6,20.9,0.0,7.8,12.7,WSW,39.98429165757619,16.5,70.5,1010.8499999999999,5.0,0,0.0,0,0,1,0,0,0,0
2013-12-27,2013,12,December,1,Albany,14.5,21.6,20.05,0.0,6.0,10.3,WSW,39.98429165757619,19.5,72.5,1012.95,6.0,0,0.0,0,0,1,0,0,0,0
2013-12-28,2013,12,December,1,Albany,13.8,21.5,19.75,0.0,5.2,13.3,E,39.98429165757619,21.0,80.5,1016.85,5.0,0,0.0,0,0,0,0,0,0,0
2013-12-29,2013,12,December,1,Albany,13.1,22.0,20.7,0.0,7.8,11.2,ESE,39.98429165757619,14.0,78.0,1013.75,5.0,0,0.0,0,0,1,0,0,0,0
2013-12-30,2013,12,December,1,Albany,18.0,22.5,20.25,0.0,6.2,8.9,E,39.98429165757619,17.0,86.5,1009.2,4.5,0,0.0,0,0,0,0,0,0,0
2014-01-01,2014,1,January,1,Albany,12.186399728729263,21.9,19.33737177742455,2.349974074310838,7.0,11.1,W,39.98429165757619,16.31978193139559,60.163208201113385,1009.8,5.0,0,0.4,0,0,1,0,0,0,0
2014-01-02,2014,1,January,1,Albany,14.1,25.4,20.7,0.4,6.4,8.4,NW,39.98429165757619,30.5,87.0,1014.8,5.5,0,0.0,0,0,0,0,0,0,0
2014-01-03,2014,1,January,1,Albany,13.7,20.0,18.65,0.0,9.0,11.2,WSW,39.98429165757619,16.0,86.0,1021.95,4.5,0,0.0,0,0,0,0,0,0,0
2014-01-04,2014,1,January,1,Albany,13.0,20.5,18.45,0.0,8.0,6.6,W,39.98429165757619,20.5,65.0,1018.25,7.5,0,0.0,0,0,1,0,0,0,0
2014-01-05,2014,1,January,1,Albany,16.0,22.4,19.0,0.0,4.6,10.9,SE,39.98429165757619,21.5,53.5,1020.9,4.0,0,0.0,0,0,1,0,0,0,0
2014-01-06,2014,1,January,1,Albany,16.2,25.8,22.75,0.0,8.4,9.5,E,39.98429165757619,17.5,61.0,1014.5999999999999,4.0,0,0.0,0,0,1,0,0,0,0
2014-01-07,2014,1,January,1,Albany,17.6,23.4,21.6,0.0,7.0,12.0,S,39.98429165757619,31.5,79.5,1012.2,4.0,0,0.0,0,0,1,0,0,0,0
2014-01-08,2014,1,January,1,Albany,16.4,28.0,22.35,0.0,8.0,10.9,S,39.98429165757619,7.5,89.0,1016.75,5.0,0,0.0,0,0,0,0,0,0,0
2014-01-09,2014,1,January,1,Albany,15.3,24.0,21.8,0.0,8.2,12.1,SSW,39.98429165757619,9.5,72.5,1017.4000000000001,3.0,0,0.0,0,0,1,0,0,0,0
2014-01-10,2014,1,January,1,Albany,16.4,24.2,22.1,0.0,6.4,11.1,E,39.98429165757619,9.5,67.5,1020.4000000000001,3.0,0,0.0,0,0,1,0,0,0,0
2014-01-11,2014,1,January,1,Albany,18.9,26.5,22.5,0.0,7.4,13.3,E,39.98429165757619,30.5,68.5,1020.55,0.5,0,0.0,0,0,1,0,0,0,0
2014-01-12,2014,1,January,1,Albany,18.8,29.9,26.55,0.0,8.8,13.4,ENE,39.98429165757619,8.5,60.5,1009.2,0.5,0,0.0,0,0,1,0,0,0,0
2014-01-13,2014,1,January,1,Albany,20.0,21.5,20.15,0.0,10.6,5.2,WSW,39.98429165757619,23.5,80.0,1010.5,7.0,0,0.0,0,0,0,0,0,0,0
2014-01-14,2014,1,January,1,Albany,12.8,22.7,21.1,0.0,8.0,12.2,E,39.98429165757619,10.5,60.0,1012.6500000000001,3.5,0,0.0,0,0,1,0,0,0,0
2014-01-15,2014,1,January,1,Albany,13.6,26.4,22.8,0.0,6.2,13.1,NW,39.98429165757619,8.5,57.5,1005.3,1.0,0,1.2,1,0,1,0,0,0,0
2014-01-16,2014,1,January,1,Albany,15.2,20.8,19.55,1.2,8.6,10.5,WSW,39.98429165757619,37.0,67.0,1011.25,6.5,1,0.0,0,0,0,0,0,0,0
2014-01-17,2014,1,January,1,Albany,16.0,22.8,19.55,0.0,8.6,11.2,ESE,39.98429165757619,19.5,56.0,1015.95,3.5,0,0.0,0,0,1,0,0,0,0
2014-01-18,2014,1,January,1,Albany,15.0,25.2,22.4,0.0,7.4,13.4,NNE,39.98429165757619,14.0,69.0,1015.5,0.0,0,0.0,0,0,1,0,0,0,0
2014-01-19,2014,1,January,1,Albany,16.3,23.4,21.55,0.0,8.0,13.4,SE,39.98429165757619,16.5,70.0,1017.15,6.0,0,0.0,0,0,1,0,0,0,0
2014-01-20,2014,1,January,1,Albany,19.0,23.5,20.450000000000003,0.0,7.8,7.2,E,39.98429165757619,21.0,66.0,1016.8,7.5,0,0.0,0,0,1,0,0,0,0
2014-01-21,2014,1,January,1,Albany,18.3,23.6,21.549999999999997,0.0,9.4,3.7,E,39.98429165757619,26.0,65.5,1014.55,7.5,0,0.0,0,0,1,0,0,0,0
2014-01-22,2014,1,January,1,Albany,19.8,24.5,23.3,0.0,7.2,11.6,ESE,39.98429165757619,25.0,75.0,1011.0,3.5,0,0.0,0,0,1,0,0,0,0
2014-01-23,2014,1,January,1,Albany,20.5,23.6,21.25,0.0,8.0,4.3,ESE,39.98429165757619,18.5,90.0,1014.05,8.0,0,1.4,1,0,0,0,0,0,0
2014-01-24,2014,1,January,1,Albany,18.6,25.0,21.95,1.4,4.8,3.2,E,39.98429165757619,19.5,73.5,1019.15,7.5,1,0.2,0,0,0,0,0,0,0
2014-01-25,2014,1,January,1,Albany,18.4,26.8,23.9,0.2,4.8,8.5,NE,39.98429165757619,17.5,65.5,1012.05,1.5,0,0.0,0,0,1,0,0,0,0
2014-01-26,2014,1,January,1,Albany,20.0,24.0,20.85,0.0,7.4,4.5,SW,39.98429165757619,15.5,74.0,1012.15,7.0,0,0.0,0,0,1,0,0,0,0
2014-01-27,2014,1,January,1,Albany,14.8,22.0,20.15,0.0,3.8,3.9,SW,39.98429165757619,31.0,73.0,1010.2,5.5,0,0.0,0,0,1,0,0,0,0
2014-01-28,2014,1,January,1,Albany,16.6,21.1,18.450000000000003,0.0,5.6,6.0,S,39.98429165757619,17.0,52.0,1021.2,6.5,0,0.0,0,0,1,0,0,0,0
2014-01-29,2014,1,January,1,Albany,14.7,23.6,21.3,0.0,6.0,13.1,NE,39.98429165757619,28.0,56.5,1015.75,1.0,0,0.0,0,0,1,0,0,0,0
2014-01-30,2014,1,January,1,Albany,16.2,24.1,22.05,0.0,7.4,12.0,SE,39.98429165757619,19.5,78.0,1010.25,1.5,0,0.0,0,0,1,0,0,0,0
2014-01-31,2014,1,January,1,Albany,19.7,21.5,20.3,0.0,8.0,5.9,SW,39.98429165757619,14.0,77.5,1007.75,7.5,0,0.9,0,0,1,0,0,0,0
2014-02-01,2014,2,February,1,Albany,16.0,22.1,19.1,0.9,8.2,0.9,SW,39.98429165757619,9.0,78.0,1009.6,7.5,0,0.0,0,0,1,0,0,0,0
2014-02-02,2014,2,February,1,Albany,17.0,20.2,18.9,0.0,4.0,7.5,SW,39.98429165757619,20.5,52.0,1017.45,5.0,0,0.0,0,0,1,0,0,0,0
2014-02-03,2014,2,February,1,Albany,14.8,22.5,18.993754290850667,0.0,8.0,8.3,NE,39.98429165757619,26.0,62.92190515528525,1020.7,6.5,0,0.0,0,0,1,0,0,0,0
2014-02-04,2014,2,February,1,Albany,12.186399728729263,26.2,22.8,0.0,9.2,12.8,NE,39.98429165757619,19.5,57.0,1014.1,0.0,0,0.0,0,0,1,0,0,0,0
2014-02-05,2014,2,February,1,Albany,17.9,22.5,21.2,0.0,8.0,0.7,SW,39.98429165757619,13.0,84.5,1013.1,8.0,0,4.0,1,0,0,0,0,0,0
2014-02-06,2014,2,February,1,Albany,18.2,20.0,18.8,4.0,5.2,0.4,SSE,39.98429165757619,28.0,91.0,1016.05,8.0,1,0.6,0,0,0,0,0,0,0
2014-02-07,2014,2,February,1,Albany,17.5,20.6,19.45,0.6,1.2,1.2,SSE,39.98429165757619,12.5,66.5,1014.55,6.5,0,0.1,0,0,1,0,0,0,0
2014-02-08,2014,2,February,1,Albany,17.2,19.4,18.15,0.1,4.8,8.4,SW,39.98429165757619,28.0,55.0,1017.45,6.0,0,0.0,0,0,1,0,0,0,0
2014-02-09,2014,2,February,1,Albany,15.9,21.3,20.25,0.0,5.8,9.9,ENE,39.98429165757619,32.5,52.5,1016.4,5.0,0,0.0,0,0,1,0,0,0,0
